	SP1	SP2	SP3	SP4	SP5	SP6	SP7	SP8	SP9	SP10	SP11	SP12	SP13	SP14	SP15
MCA_RS12880	16393	8261	14675	3111	5581	7524	7267	6600	14222	11188	9902	18264	10986	27626	19144
MCA_RS12885	744	214	547	57	702	143	450	625	381	801	878	284	478	789	915
MCA_RS12890	304	0	403	0	87	95	100	107	245	12	427	198	143	160	0
MCA_RS12895	358	0	491	126	624	332	83	184	311	352	741	533	643	989	376
MCA_RS12900	0	0	105	57	117	0	131	0	0	0	0	123	4	33	134
MCA_RS12905	167	246	105	69	0	130	63	0	0	0	0	0	0	45	0
MCA_RS12910	3534	1504	2346	663	4021	2544	1593	935	2361	3195	2145	2164	1153	3654	1897
MCA_RS12915	1120	366	885	390	2400	848	387	0	1034	1174	509	776	420	1363	669
MCA_RS12920	639	200	435	710	3623	1439	167	324	276	195	259	419	318	447	350
MCA_RS12925	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0
MCA_RS12930	0	0	0	0	0	127	0	151	109	0	152	0	0	56	147
MCA_RS12935	352	156	92	0	0	0	0	85	0	0	148	0	0	202	0
MCA_RS12940	0	0	0	0	0	128	0	0	208	92	74	0	61	113	0
MCA_RS12945	91	0	0	0	0	0	0	0	0	0	64	0	0	144	0
MCA_RS12950	0	0	0	0	157	0	0	0	0	0	0	6	69	0	0
MCA_RS12955	265	118	95	0	99	239	72	0	369	0	94	0	86	134	312
MCA_RS12960	85	5	102	0	0	0	0	0	0	0	0	0	0	0	0
MCA_RS12965	316	116	200	46	526	0	87	0	290	89	187	128	295	330	323
MCA_RS12970	0	108	0	0	106	0	0	0	96	0	83	0	54	0	0
MCA_RS12975	0	0	0	0	0	0	0	0	0	0	44	109	57	100	230
MCA_RS12980	0	0	91	0	0	0	60	0	205	0	32	31	0	50	0
MCA_RS12985	92	0	109	0	0	131	155	0	0	346	247	0	31	88	113
MCA_RS12990	405	406	299	118	0	0	405	105	553	345	1170	0	114	312	329
MCA_RS12995	83	0	156	122	171	165	274	110	0	0	322	495	66	111	203
MCA_RS13000	98	208	167	69	96	91	153	0	0	16	192	0	174	342	0
MCA_RS13005	219	70	154	0	0	34	94	0	264	0	229	145	39	193	16
MCA_RS13010	357	111	174	0	77	237	180	0	213	348	299	0	109	88	0
MCA_RS13015	490	137	521	97	288	0	202	0	158	371	125	756	221	701	0
MCA_RS13020	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCA_RS13025	159	0	75	82	86	205	0	0	128	229	0	0	58	243	135
MCA_RS13030	113	0	205	43	145	4	215	0	286	274	60	0	154	307	131
MCA_RS13035	85	0	65	0	0	0	0	0	0	0	141	0	42	32	259
MCA_RS13040	668	106	324	220	167	322	177	252	464	268	484	291	360	942	522
MCA_RS13045	306	0	335	44	159	374	220	0	339	88	316	609	288	629	121
MCA_RS13050	1076	329	926	299	984	688	406	524	452	553	629	827	638	1540	357
MCA_RS13055	139	0	166	0	86	0	0	0	0	0	47	0	0	42	0
MCA_RS13060	0	0	0	0	163	5	83	0	0	0	61	271	0	123	127
MCA_RS13065	244	179	0	65	0	0	171	96	108	168	14	303	126	71	0
MCA_RS13070	0	107	197	0	0	0	0	0	0	0	152	0	0	79	0
MCA_RS13075	346	106	221	96	382	396	249	130	0	551	130	450	256	606	678
MCA_RS13080	86	0	0	54	0	0	0	144	0	0	45	262	0	53	121
MCA_RS13085	420	74	583	0	380	687	160	0	116	608	194	700	157	480	262
MCA_RS13090	0	0	143	0	0	0	0	0	70	0	0	126	147	98	0
MCA_RS13095	137	101	0	70	0	139	105	0	89	0	66	135	0	222	196
MCA_RS13100	158	0	82	0	0	0	0	0	136	0	0	0	0	0	0
MCA_RS13105	323	193	945	55	97	0	0	106	114	109	234	433	130	441	99
MCA_RS13110	66	0	0	75	85	0	0	0	0	0	0	0	0	91	0
MCA_RS13115	0	0	117	0	93	91	0	0	0	0	0	0	0	48	0
MCA_RS13120	83	0	0	0	90	0	65	0	127	0	138	183	59	142	0
MCA_RS13125	459	0	340	24	0	0	294	242	276	385	172	19	0	167	240
MCA_RS13130	3003	1209	1928	675	363	1903	1623	1551	2185	1816	2283	3031	1434	3463	1684
MCA_RS13135	7983	3416	10525	2666	5589	6926	5490	3833	6459	8729	8231	8982	6481	11066	7959
MCA_RS13140	1885	487	1832	298	926	878	956	598	1223	1043	1383	1378	742	1818	1012
MCA_RS13145	12865	7068	13632	5809	8848	12142	9890	6348	12643	13467	11730	15424	7974	18180	13093
MCA_RS13150	3535	1444	2824	1044	1803	1480	1353	1233	3356	3347	2990	3302	1631	4740	3272
MCA_RS13155	10551	5483	12371	3564	6454	5639	8281	6099	12308	11701	10058	12381	8587	18670	12619
MCA_RS13160	362	592	807	87	74	0	189	234	112	528	763	334	143	911	406
MCA_RS13165	13086	5156	13620	3113	7564	8662	7567	5399	11091	9918	10100	10873	6674	17747	9263
MCA_RS13170	3877	1305	3185	1021	1925	2098	2107	1931	3268	3133	4058	4117	3209	6811	3592
MCA_RS13175	3288	1492	3128	664	1146	1399	2182	1303	2580	2762	2934	2947	1672	4689	2633
MCA_RS13180	8938	2856	6990	1733	2405	2487	4857	4186	6434	7136	9123	5979	5324	13350	6134
MCA_RS13185	14694	4933	13515	3276	7805	6816	8580	6798	12018	9851	13107	12506	8660	19807	11863
MCA_RS13190	7240	2357	6749	1407	3129	3927	3029	1393	6713	4790	3923	6045	4501	7562	5792
MCA_RS13195	4658	2022	4696	1569	2941	2778	3576	2916	4596	5125	5143	4744	3635	7241	5039
MCA_RS16115	1347	291	981	366	245	380	976	202	784	778	729	1483	770	2079	972
MCA_RS13205	1225	748	1505	184	1020	684	476	617	962	897	1077	538	915	1186	860
MCA_RS13210	5501	2053	4830	1182	2124	3470	3702	2971	4911	3575	4715	5265	1835	6348	4178
MCA_RS13215	594	542	774	204	306	320	252	602	984	420	772	440	413	1007	817
MCA_RS13220	4460	1237	4397	1298	2928	2130	2475	2153	3016	2986	4021	5050	2224	7039	3140
MCA_RS16340	487	224	788	221	574	567	1090	301	1054	501	171	856	884	1252	379
MCA_RS13230	16675	6744	18555	3963	5625	7847	7256	6868	10751	10260	10949	20693	9341	22173	12038
MCA_RS13235	26577	8665	37892	6726	12044	20663	12417	13631	21614	17625	17326	32075	18440	44147	22162
MCA_RS13240	3799	1880	2867	819	1771	1165	1107	1176	3385	3661	2285	2901	2288	4288	2908
MCA_RS13245	3750	941	3561	970	3873	4151	1646	1571	3739	2863	2314	1726	2303	6104	2281
MCA_RS13250	1943	199	2243	467	873	1096	844	536	1497	2044	1279	2335	1082	2826	1667
MCA_RS13255	1613	752	2123	196	1101	1749	685	946	2589	1024	1848	2678	967	2821	1330
MCA_RS13260	15924	6518	15739	3117	5967	8808	16948	13275	18045	17142	16867	11943	11307	27259	16944
MCA_RS13265	12343	3812	10602	3128	6626	7773	9694	6316	12141	12172	10408	8362	7096	16199	7975
MCA_RS13270	3237	1670	3338	571	182	1315	3090	3059	3720	3211	5002	3032	1486	3404	2072
MCA_RS13275	6263	2708	5393	978	2719	4037	3537	2376	5358	4231	5864	4805	3239	8935	4237
MCA_RS13280	12603	5128	11672	4607	9745	10887	6866	6782	11123	10020	10963	12959	7910	17492	9610
MCA_RS13285	12833	3880	12602	3284	6195	8427	8175	5839	10639	9747	11042	9329	5949	18585	7143
MCA_RS13290	29161	12651	31883	4696	10492	15164	17633	14942	26930	22998	26808	21334	13643	41399	20215
MCA_RS13295	5541	1362	5781	431	2826	2323	3730	3139	4415	4646	5402	3702	2259	7508	3492
MCA_RS13300	3256	1131	2335	825	1952	2727	3282	2112	3374	3018	5193	2455	1934	4909	3701
MCA_RS13305	4159	654	3572	759	2302	1987	3063	1606	2515	3058	4007	2570	1727	5581	2948
MCA_RS13310	24548	10803	23056	8802	12606	14840	19424	17156	21621	24755	20894	21624	14024	32166	17995
MCA_RS13315	1333	280	964	462	506	794	619	902	944	715	1544	1076	392	1784	1388
MCA_RS13345	15070	5145	14749	3430	7243	9754	6099	4102	10445	8581	9295	11989	8361	16730	8776
MCA_RS13350	2766	1346	2233	621	952	1017	1387	1034	2215	2273	2290	3212	1376	4569	3005
MCA_RS13355	1885	1397	2310	214	935	1508	1311	602	1892	1466	1386	2056	790	3238	1386
MCA_RS13360	6159	2489	5887	1107	3025	3160	5415	3563	5563	5022	6380	5095	3318	9424	2818
MCA_RS13365	7086	2265	6151	1754	2047	3386	4785	4350	4739	6436	7596	5126	2785	9381	4362
MCA_RS13370	4167	913	3074	863	1400	2623	2616	2513	2601	2470	3518	1945	2039	5106	2711
MCA_RS13375	2131	1438	2528	831	1588	1240	1367	1108	2335	1934	2054	1590	1362	3501	1616
MCA_RS13380	4170	2016	5238	940	2579	2162	2266	1721	3677	3441	5231	4034	2428	7579	3519
MCA_RS13385	4249	511	3460	597	1647	2050	2658	964	3221	3527	3499	1655	1616	5182	1274
MCA_RS13390	2386	423	2708	606	577	2254	1935	1199	1787	2282	2744	2393	1388	3615	1388
MCA_RS13395	725	394	731	40	0	276	966	1146	1269	955	1435	498	546	1402	313
MCA_RS13400	8075	3235	6664	1632	2252	3645	7107	7022	7115	8622	12867	6399	3723	11497	7650
MCA_RS13405	6398	2426	6966	1777	4026	3656	2261	2920	5654	3945	4643	5574	3343	9459	5371
MCA_RS13410	3495	918	3226	592	1405	1016	922	1045	2219	1870	2301	1789	1830	4124	2577
MCA_RS13415	11275	5505	12332	2264	3668	4964	8147	4669	10412	9303	8615	10397	9151	18726	9098
MCA_RS13420	6236	1799	5665	1528	2340	3454	3393	2430	4106	4786	4701	4129	2947	7163	3309
MCA_RS13425	2695	941	2900	481	690	1817	1315	1541	2383	2456	2266	2077	1420	3996	1308
MCA_RS13430	8593	3045	6151	1581	4173	2678	4447	3189	6703	5268	4991	6075	4303	11407	5407
MCA_RS13435	400	445	889	0	164	93	651	835	439	719	1040	350	664	1405	838
MCA_RS13440	77634	40534	84114	15296	27272	56201	47776	35362	62957	84153	54717	91357	51036	148009	101395
MCA_RS13445	11832	7598	14339	2009	2618	5935	8407	7031	10597	14473	10135	11117	7398	25089	15343
MCA_RS13450	7898	5376	9448	589	1051	3000	8626	7236	7211	10128	9207	8180	4263	16725	9692
MCA_RS13455	13688	7429	18352	4494	12688	12088	12759	7864	17033	15857	14886	17780	13392	38064	17116
MCA_RS13460	7273	1810	7584	1559	2439	2953	5745	3402	5696	4330	4771	4121	3305	8653	4919
MCA_RS13465	2613	1383	1965	348	749	604	1428	826	2669	2260	2846	2066	1449	3780	2202
MCA_RS13470	1801	714	1648	536	305	265	762	817	1879	1356	1289	2105	651	2641	2330
MCA_RS13475	2329	557	2131	351	1006	1376	1412	932	2066	2076	1357	1616	1314	2921	1334
MCA_RS13480	17387	6974	17704	3015	9654	8648	7795	5558	15044	12279	11240	15828	11645	25170	15710
MCA_RS13485	8268	3396	6570	1490	2731	5184	5546	4263	7715	6077	8935	5441	5236	12498	6201
MCA_RS13490	5006	1369	4749	1441	4590	4407	4209	2336	4967	3337	4218	6410	4468	8859	3755
MCA_RS15815	300	197	165	84	131	62	0	107	303	218	379	243	124	742	499
MCA_RS13495	339	457	379	55	255	406	237	0	430	243	134	571	60	382	117
MCA_RS13500	175	311	106	0	5	127	90	216	0	158	175	311	162	397	160
MCA_RS13505	4135	2173	3767	760	1845	2255	2055	1816	5414	4060	3578	3092	1923	6352	3064
MCA_RS13510	837	456	343	104	499	455	412	252	673	695	501	398	527	887	527
MCA_RS13515	873	270	1104	207	177	412	920	426	787	526	962	954	816	2278	1774
MCA_RS13520	3885	1896	3895	861	2148	1735	2781	2377	3369	3226	3763	3412	2910	6828	3181
MCA_RS13525	1597	888	1482	330	376	1006	420	1451	753	804	1801	2061	572	2323	1368
MCA_RS13530	9599	5119	10785	1913	3854	4581	5705	5376	9511	9049	8301	9862	7545	15399	7390
MCA_RS13535	6280	2136	6012	942	1238	2068	4023	2931	6084	4140	4386	10529	5460	8365	6024
MCA_RS13540	17490	6172	18421	4487	6215	11403	9088	7018	17635	13214	14660	27224	18138	33288	16604
MCA_RS13545	39883	13004	38493	10847	15248	22222	18128	13936	26103	22737	27204	51233	29501	54849	30977
MCA_RS13550	13722	5296	12947	3312	8131	10556	9152	4046	10941	11653	10019	13176	7942	20257	8031
MCA_RS13555	13865	7070	13301	2321	5894	7545	8204	6608	12204	10987	14090	11009	7230	19799	9926
MCA_RS13560	6312	2319	5650	1479	3244	3703	2847	1946	5443	3961	5159	4707	3076	7106	3097
MCA_RS13565	15226	6364	16135	3203	5575	7822	12847	9176	15677	13313	17692	9797	7117	21017	11360
MCA_RS13570	3287	1538	4214	1096	1913	1137	2531	3181	3813	2826	4851	2325	1986	5345	2296
MCA_RS13575	8842	3940	9663	1323	4407	3421	5491	4820	7992	8007	7359	6760	5960	13379	7022
MCA_RS13580	2061	940	2101	626	1127	990	1482	1292	1773	1988	1965	3422	1409	3820	2176
MCA_RS13585	6881	3350	7222	2576	6891	6034	4484	3586	6186	5131	6580	6332	6085	13381	5971
MCA_RS16120	2018	600	1812	644	984	1223	704	397	1973	1191	1745	1338	1153	3297	2211
MCA_RS13590	1979	726	1831	620	1594	1517	853	464	1049	1236	1071	1118	729	3744	1174
MCA_RS13595	2771	1787	3759	1111	3178	2551	1780	1333	2484	2514	2634	4063	2654	4755	4176
MCA_RS13600	4148	2150	4254	1194	4488	2341	1643	953	3859	2515	2803	4062	3650	6334	3686
MCA_RS13605	2296	1237	3654	665	1257	786	1848	1267	2125	2167	3050	2365	1243	4249	2062
MCA_RS13610	4487	1666	3475	1038	3489	2472	2729	1924	3288	4293	4004	3893	2777	7078	3459
MCA_RS13615	3534	1616	4819	897	2649	2047	2523	1634	3686	3528	3924	3916	1898	6346	3076
MCA_RS16125	32640	15716	35451	11325	18756	22245	20989	13735	29028	26869	28757	30929	21015	45626	28221
MCA_RS13625	4862	1558	5666	949	3108	2665	2809	1569	3159	3333	4249	4539	2697	6404	2319
MCA_RS13630	5190	2079	4992	1242	2813	3748	2409	2007	4327	4685	4000	2803	2733	6373	3440
MCA_RS13635	2156	874	1973	581	1004	1218	530	687	1461	1546	1308	1308	784	2449	893
MCA_RS13640	4426	1341	3872	786	2235	1926	1514	766	3793	2237	2017	3391	2280	6214	2486
MCA_RS13645	5365	3041	6433	1865	3898	2444	2931	2640	3005	4732	5287	5987	3592	8783	5026
MCA_RS13650	5054	2643	5912	1710	4578	4228	2705	2211	4933	3807	3859	3631	3500	9276	3467
MCA_RS13655	7529	3302	8516	1220	2494	3017	4639	4059	5774	6549	5724	6394	4756	10456	5956
MCA_RS13660	3170	993	3392	851	2268	2525	2588	2326	2815	3342	3704	1771	1487	4763	1581
MCA_RS13665	20765	9965	18213	3864	6260	9972	14935	10120	16455	15148	21541	15165	8770	24322	13281
MCA_RS13670	28947	10382	23009	3126	5147	7635	21846	19134	21012	18356	27972	15471	9869	28230	19001
MCA_RS13675	7867	1835	6618	1469	3476	3519	6232	3609	5529	4494	6679	6301	2552	9237	3904
MCA_RS13680	7278	2548	7233	1101	3214	3767	5843	3787	6782	5993	8059	4759	3704	9662	4763
MCA_RS13685	756	129	1025	67	283	327	688	1188	467	1158	708	342	403	1471	544
MCA_RS13690	9973	4100	7333	1454	1967	2756	5796	6154	7761	7812	12870	9559	4458	11368	7810
MCA_RS13695	3554	770	3623	285	1469	1358	3236	2730	3366	2677	3975	2396	1543	5209	2773
MCA_RS13700	3408	933	3320	516	966	844	1519	1376	2377	1626	1870	3438	1675	3827	1777
MCA_RS13705	5046	1243	3451	704	1800	2130	3299	1625	3650	3221	5745	3886	2014	5670	3656
MCA_RS13710	3424	1269	3380	707	2388	1356	2185	1846	3315	2127	2149	2614	1620	5956	2521
MCA_RS13715	5260	1978	6287	1703	3286	3853	3256	1992	4091	5023	4869	3746	2828	7373	4430
MCA_RS13720	6202	1403	7167	1661	4841	2835	4080	2113	5772	4149	4517	4083	2927	9884	2992
MCA_RS13725	6371	4047	6174	1518	2668	2599	7486	4154	6368	5175	6544	3847	3121	9947	4389
MCA_RS13730	5796	1366	3596	945	1368	2306	3934	2354	3863	2883	4299	2365	2336	5222	3584
MCA_RS13735	16850	5615	13292	2128	4471	5939	12585	10076	12121	10457	17709	6655	6243	16595	9840
MCA_RS13740	8098	3171	8583	2080	4030	4507	3434	2377	5139	5585	6262	8349	5163	10648	4540
MCA_RS13745	2235	597	2296	342	1250	1042	1603	785	2556	1448	2064	2201	1395	2746	1730
MCA_RS13750	4038	1654	4316	314	1975	1774	2029	1864	3537	2746	2746	3379	3288	5027	3261
MCA_RS13755	19821	6265	19624	3073	5474	7895	14349	10675	12100	11591	19938	9888	6608	17705	7319
MCA_RS13760	16494	6676	16779	4006	8835	10563	9474	6604	13414	11907	12120	12988	8318	20524	11521
MCA_RS13765	771	353	560	169	1089	622	670	590	273	552	693	467	403	1252	731
MCA_RS13770	2438	693	2157	416	869	389	905	899	1103	1167	1511	712	1362	2497	780
MCA_RS13775	3933	666	5066	1200	2710	1802	1501	1567	4460	2628	2751	5943	2881	7034	2764
MCA_RS13780	5470	1451	6947	2041	4059	5489	2374	1420	4174	4871	2987	7026	3257	7659	2424
MCA_RS13785	1069	864	2842	543	1288	1094	1053	1022	570	1184	1414	1571	1587	3136	2010
MCA_RS13790	367	103	907	108	436	245	176	86	463	250	776	430	313	400	418
MCA_RS13795	122	231	329	102	0	196	0	1	129	79	155	444	157	478	320
MCA_RS13800	730	162	305	109	213	267	177	0	241	511	556	993	436	869	230
MCA_RS13805	433	215	618	80	118	241	145	124	0	304	205	124	407	814	607
MCA_RS13810	1750	531	1261	739	992	1101	751	385	1176	912	901	1149	553	2269	919
MCA_RS13815	804	252	794	353	331	348	466	294	1047	929	717	674	712	1641	768
MCA_RS13820	101	0	52	42	268	108	0	0	0	281	8	488	106	411	0
MCA_RS13825	0	0	85	0	83	113	121	209	0	149	227	0	82	307	118
MCA_RS13830	62	98	0	0	0	0	97	0	105	0	128	114	0	99	201
MCA_RS13835	6446	3474	8481	1370	3731	4400	3628	2737	4806	5825	5170	6617	5100	13253	7316
MCA_RS13840	7561	3324	7621	1290	1900	2578	3804	3252	7048	5528	6070	4979	4471	9860	5154
MCA_RS13845	5153	1312	4799	637	1511	1638	2011	1565	2995	3091	3827	4833	2285	6485	3916
MCA_RS13850	1713	285	1303	69	312	148	859	325	868	1190	1063	1245	366	1641	1295
MCA_RS13855	2010	677	2083	405	931	571	915	741	1967	1297	1589	1656	1671	2819	905
MCA_RS13860	1726	831	2149	681	2154	2018	1358	372	1616	1107	1869	3288	1155	3165	2408
MCA_RS13865	14839	5771	16410	4464	12583	14974	6321	3695	10519	9094	7928	21661	10370	21623	11781
MCA_RS13870	3059	1317	5946	1690	2870	2265	1290	1225	5190	3956	1868	7975	6498	6628	4472
MCA_RS13875	1490	831	2113	379	1344	458	920	807	1614	1837	958	1628	787	2349	1143
MCA_RS13880	0	0	320	0	95	374	64	0	114	0	147	0	54	213	0
MCA_RS13885	344	5	607	89	506	370	349	642	618	575	703	78	289	647	416
MCA_RS13890	2023	995	2380	577	1298	1318	1443	1119	2026	1579	2257	1970	1308	3570	1676
MCA_RS13895	2321	544	2157	718	1761	1250	848	871	2038	1859	1556	2923	1039	3234	1197
MCA_RS13900	57675	22226	52499	11177	18081	33681	35090	30215	42897	42394	52011	46890	29231	64196	48280
MCA_RS13905	34933	16615	31729	5558	9462	12174	19515	15687	25885	22482	28401	25033	17079	42042	24613
MCA_RS13910	7004	4304	8865	2545	5944	5818	4685	2880	6627	6567	6686	8169	4708	11609	4543
MCA_RS13915	10783	3595	10348	3377	6860	7845	8118	3827	9409	8852	8509	8916	6541	15132	5157
MCA_RS13920	40031	14934	30232	6459	12939	16130	22950	16875	28466	23970	29337	22329	14843	38364	23352
MCA_RS13925	13662	5043	10455	2626	4524	6968	8991	5352	9274	10111	11723	7312	4968	14042	7652
MCA_RS13930	5648	2251	6041	613	1742	2987	4319	4053	4532	4471	8273	4181	3373	7680	4182
MCA_RS13935	1299	222	1167	138	374	241	1046	733	439	922	1231	1179	645	1954	939
MCA_RS13940	5621	2072	4532	613	1303	2129	3303	2924	5103	4215	6063	4605	2451	7539	3335
MCA_RS13945	12038	3432	8687	1289	3003	3435	6816	4819	7070	6479	7864	7438	4590	13631	8119
MCA_RS13950	11386	2252	8523	1248	1973	3405	6151	5463	8178	8175	9563	6534	4804	12462	8769
MCA_RS13955	5696	2152	5165	1622	1986	1768	2922	2004	4925	4828	5732	6943	2733	7911	4974
MCA_RS13960	1675	269	1377	56	438	468	645	1009	1363	1515	1656	2164	1019	3345	850
MCA_RS13965	11460	4779	10910	1132	1735	2068	12711	10268	9434	10125	20094	5602	4547	17705	8292
MCA_RS13970	360707	152170	422448	116206	220285	227002	231288	152420	316788	247284	239221	573492	361594	557431	288176
MCA_RS13975	393307	187206	464641	98878	128341	193624	269219	198198	383625	287969	294398	639697	433862	608875	372709
MCA_RS13980	489909	230968	598503	167338	327768	347466	323640	248128	458037	350755	376990	721774	441452	763351	473819
MCA_RS13985	14049	5358	13544	2664	5035	5677	8475	6054	13422	12071	13609	13182	8708	18762	11479
MCA_RS13990	20190	11293	24893	5512	10155	14401	15164	10754	20196	18984	19175	20950	14013	28907	16950
MCA_RS13995	37590	14475	40065	10381	15563	20107	27792	22145	34324	39178	35377	31733	21613	53943	31119
MCA_RS14000	55794	19611	54236	13055	30049	38388	35790	24338	42827	43488	43792	40430	27372	70601	37747
MCA_RS14005	8079	1722	5671	1348	3293	4708	5705	3548	4227	3987	6773	3648	2672	8601	4286
MCA_RS14010	4320	1992	5038	580	1291	1848	3273	4097	3678	4009	5566	3142	2617	6706	2615
MCA_RS14015	9337	5314	7400	1268	1733	3387	8895	9135	8867	8161	10845	6179	4729	15229	9584
MCA_RS14020	6739	2940	4978	1308	2951	3633	3934	3311	6301	5837	6459	5701	3270	10621	3818
MCA_RS14025	33563	13167	29883	3436	6318	10012	25963	17659	27160	23905	29083	13297	11697	43544	19678
MCA_RS14030	272318	135324	245416	29407	23284	51179	240668	195729	212444	216027	250227	108527	92383	304446	192671
MCA_RS14035	5017	2687	4134	978	1739	1165	4366	4782	4094	3650	7192	4100	2675	5996	4042
MCA_RS14040	1999	1049	2892	475	1829	2071	1691	1387	1487	2117	2526	876	1504	3111	1469
MCA_RS14045	5091	1974	5131	664	2238	2496	2402	2747	4152	4546	5477	3631	3332	6316	4512
MCA_RS14050	7827	3439	9031	1229	2501	3930	4315	3222	9344	5847	7989	8010	4502	12514	5366
MCA_RS14055	2658	1018	3298	571	1711	2373	1019	1319	2888	2471	2788	2686	1566	4598	1824
MCA_RS14060	22113	9088	25666	6185	15586	13699	15593	10117	19134	19084	20809	23620	13484	35781	18286
MCA_RS14065	25982	8291	24006	6330	9616	14282	16925	11781	19987	20007	21773	15595	13976	34905	13937
MCA_RS14070	1589	750	1364	257	303	792	594	1570	1287	922	1471	1421	498	1313	430
MCA_RS14075	5443	2599	4296	817	1420	1151	3295	1421	4184	3419	3929	3089	2216	5039	4265
MCA_RS14080	6064	3762	6416	649	1227	3142	4242	4242	6078	5103	6219	6178	3803	8541	6070
MCA_RS14085	1915	971	2110	459	760	950	1252	1404	1718	2201	3083	2187	1802	3121	1710
MCA_RS14090	16501	5450	20268	4100	10998	9304	15759	10583	17326	19073	16817	16710	11238	28831	13852
MCA_RS14095	8355	2786	8717	1588	2122	2192	5729	5826	7650	8165	11774	7258	5008	13253	6348
MCA_RS14100	7334	3482	6063	887	1473	2113	4796	2824	5350	4389	6688	5464	2223	8018	4150
MCA_RS14105	4555	1884	5730	1000	770	1776	1192	1758	3693	3528	3416	4568	2595	6270	2652
MCA_RS14110	2922	1291	1695	119	444	202	3198	2409	1537	1909	6773	1439	705	3812	1509
MCA_RS14115	5017	1949	3405	562	2210	2777	5944	4206	2415	3933	9561	1193	1396	6617	2387
MCA_RS14120	1614	283	1236	48	218	0	1722	1943	1594	1089	1637	584	394	2351	578
MCA_RS14125	7308	1875	6035	820	1188	1533	6158	5428	4411	5221	8220	2958	2840	7808	3675
MCA_RS14130	17815	9206	16261	2659	6553	7973	17624	13847	17775	17050	23448	9771	7447	26049	12518
MCA_RS14135	9775	4418	10545	1593	4598	5342	9622	6900	9729	8907	11909	5314	5250	14750	9836
MCA_RS14140	5473	1564	6464	997	2586	2916	4846	3305	6074	3811	6825	4495	2116	6522	4063
MCA_RS14145	9888	4112	8853	2455	4753	5807	5974	5655	9170	9407	9689	8452	4922	14073	7249
MCA_RS14150	10785	5834	10542	2992	7685	7678	6875	5562	7597	10042	9685	10181	5425	13405	9419
MCA_RS14155	8873	4902	10069	1714	3654	4110	6459	4157	7788	7086	9443	7478	3881	11236	6125
MCA_RS14160	864	305	513	58	95	553	979	1025	978	975	1654	338	476	1001	1120
MCA_RS14165	2148	857	1940	635	1118	1169	1607	2165	2647	1455	2674	846	1057	2064	667
MCA_RS14170	5431	1752	6907	1226	4733	4867	5938	5477	6437	5359	8956	4109	3074	9521	6016
